query_id,beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
1020466,sc rebo forest srl,RO,Romania,project,,,,,,
1020465,sc real test srl,RO,Romania,project,,,,,,
1020464,sc real glass srl,RO,Romania,project,,,,,,
1020463,sc readymix romania srl,RO,Romania,project,,,,,,
1020462,sc rd profil consult srl,RO,Romania,project,,,,,,
1020461,sc rcg centrul de consultanta nord- vest in management si achizitii srl,RO,Romania,project,,,,,,
1020460,sc ratis serv srl,RO,Romania,project,,,,,,
1020459,sc ratelen club srl,RO,Romania,project,,,,,,
1020458,sc rapsodia com srl,RO,Romania,project,,,,,,
1020457,sc rapel srl,RO,Romania,project,,,,,,
1020456,sc ramvas srl,RO,Romania,project,,,,,,
1020455,sc ramira sa,RO,Romania,project,,,,,,
1020772,sc termoplast srl,RO,Romania,project,,,,,,
1020771,sc termoplast producator de timplarii srl,RO,Romania,project,,,,,,
1020770,sc termomed srl,RO,Romania,project,,,,,,
1020769,sc termolux srl,RO,Romania,project,,,,,,
1020768,sc termolang srl,RO,Romania,project,,,,,,
1020767,sc termofarc srl,RO,Romania,project,,,,,,
1020766,sc termo plus srl,RO,Romania,project,,,,,,
1020765,sc terma srl,RO,Romania,project,,,,,,
1020764,sc teraplast sa,RO,Romania,project,,,,,,
1020763,sc teodanic constructii srl,RO,Romania,project,,,,,,
1020762,sc temad co srl,RO,Romania,project,,,,,,
1020761,sc telpron comex srl,RO,Romania,project,,,,,,
1020760,sc telorian com srl,RO,Romania,project,,,,,,
1020759,sc telnet computers srl,RO,Romania,project,,,,,,
1020758,sc televoice grup srl,RO,Romania,project,,,,,,
1020757,sc telecom rur srl,RO,Romania,project,,,,,,
1020756,sc tehnoterm srl,RO,Romania,project,,,,,,
1020755,sc tehnorom srl,RO,Romania,project,,,,,,
1020754,sc tehnomontaj construct srl,RO,Romania,project,,,,,,
1020753,sc tehnomecanica srl,RO,Romania,project,,,,,,
1020752,sc tehnomag sa cluj napoca,RO,Romania,project,,,,,,
1020751,sc tehnoind electric srl,RO,Romania,project,,,,,,
1020750,sc tehnofavorit s.a.,RO,Romania,project,,,,,,
1020749,sc tehno world srl,RO,Romania,project,,,,,,
1020748,sc tehno igiena srl,RO,Romania,project,,,,,,
1020747,sc tehno distribution srl,RO,Romania,project,,,,,,
1020746,sc tehninvest srl,RO,Romania,project,,,,,,
1020745,sc tehnica de automatizare sibiu srl,RO,Romania,project,,,,,,
1020744,sc tehnica de automatizare - sibiu srl,RO,Romania,project,,,,,,
1020743,sc tehnic trust sa,RO,Romania,project,,,,,,
1020742,sc tega exim 94 srl,RO,Romania,project,,,,,,
1020741,sc tectum company sa,RO,Romania,project,,,,,,
1020740,sc tectonics art srl,RO,Romania,project,,,,,,
1020739,sc tecor industries srl,RO,Romania,project,,,,,,
1020738,sc technosteel lbr srl iasi,RO,Romania,project,,,,,,
1020454,sc raja sa constanta,RO,Romania,project,,,,,,
1020453,sc raficon trade srl,RO,Romania,project,,,,,,
1020452,sc radio city fm bucuresti srl,RO,Romania,project,,,,,,
1020451,sc radinc srl,RO,Romania,project,,,,,,
